,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,Class,status
147,16,21,10,57,28,23,20,14,24,5,15,21,36,16,53,50,8,9,8,15,49,9,10,19,13,30,21,14,15,32,23,11,16,63,8,14,1207801,4396,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.6626587,253.6648102,0.934599817,0.892666996,0.934579492,-2.565089226,-0.806098342,0,0.003614876,0.000732231,0.001866942,0.99378595,0.004800826,0.001163636,0.002776033,0.991259504,0.169071074,0.16845124,0.168624793,0.493852893,0.336906612,0.335536364,0.327552893,4.13E-06,0.328575207,0.336671901,0.334719835,3.31E-05,0.00027686,0.000401653,0.001002479,0.998319008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,168.5024154,191.1238623,0.87278796,0.328573045,0.734903981,-1.398577193,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,36,0.055371378,0.052618302,0.309031672,0.049776691,0.057716162,0.05999344,0.011111859,0.015798556,0.015736227,4.217445952,3.542305863,3.672055133,0.095529157,2,0,0,1,0,2,2,0,0,191,0,0,170,180,202,189,0,0,0,0,0,0,0,0,0,0,0,0.48302562,0.51697438,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
148,15,21,8,56,18,27,16,16,28,7,10,14,30,19,19,57,10,9,8,16,46,9,10,18,13,27,25,262,11,30,25,9,20,57,5,10,3250.5,216.7523071,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253.6589966,253.6669922,0.934594035,0.89267391,0.934557915,-2.564982176,-0.80845952,0,0.003606612,0.00074876,0.002452893,0.993191736,0.004621488,0.00111157,0.00371405,0.990552893,0.169080992,0.16841157,0.168690083,0.493817355,0.336602479,0.334096694,0.329296694,4.13E-06,0.331544628,0.335195868,0.333259504,0,0.000287603,0.000419835,0.001330579,0.997961983,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,169.1367788,193.6395438,0.872767785,0.32857482,0.738364526,-1.414408756,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,30,0.056023567,0.052915127,0.309426842,0.04970796,0.059341756,0.060431227,0.011285114,0.015782977,0.01540828,4.216446722,3.552894566,3.669682186,0.096514754,2,0,0,0,0,2,2,0,0,233,0,0,210,224,236,242,0,0,0,0,0,0,0,0,0,0,0,0.479020661,0.520979339,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
149,11,22,9,31,8,19,8,7,16,3,13,9,5,18,11,30,2,2,2,11,36,4,8,13,3,13,7,3,4,162,11,122,25,42,31,4,3247,212.6518018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254.0394592,254.044632,0.935508311,0.893585563,0.935472846,-2.589367867,-0.756367743,0,0.001076033,0,0.000582645,0.998341322,0.00104876,0,0.001331405,0.997619835,0.167471074,0.167594215,0.167817355,0.497117355,0.331850413,0.337042149,0.331102479,4.96E-06,0.333987603,0.334119835,0.33188595,6.61E-06,0,0,0.000295041,0.999704959,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.873977623,0.328811764,0.634372986,-1.392156634,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.053897685,0.051181244,0.308337528,0.049746709,0.058351876,0.054571067,0.011498461,0.012161305,0.011891933,4.187178549,3.43833586,3.679899055,0.047923187,2,0,0,2,2,2,2,0,0,299,0,0,223,201,281,309,0,0,0,0,0,0,0,0,0,0,0,0.262810744,0.737189256,0,0,0,0,0,0,0,0,0,14,13,11,11,13,12,14,0,0,active,1
150,13,17,5,48,6,14,17,14,18,8,28,9,27,9,14,40,13,6,3,25,37,7,5,16,3,19,15,328,105,19,30,127,25,59,12,12,3348,218.9949477,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,253.4126587,253.4201508,0.93437326,0.892577469,0.93434608,-2.565867424,-0.904509068,0,0.003481818,0.000634711,0.001900826,0.993982645,0.004036364,0.000966116,0.002921488,0.992076033,0.168533884,0.168656198,0.168858678,0.49395124,0.333436364,0.33612562,0.330433884,4.13E-06,0.33404876,0.332187603,0.333763636,0,0.000244628,0.000442149,0.001220661,0.998092562,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,149.6793181,182.2267646,0.871639505,0.328550155,0.723819582,-1.402613107,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,30,0.058267318,0.054764017,0.310246544,0.049738948,0.061115793,0.062087878,0.011804698,0.025682298,0.025397391,4.218601081,3.590292677,3.774425325,0.094975764,2,0,0,0,0,2,2,0,0,402,0,0,316,347,409,384,0,0,0,0,0,0,0,0,0,0,0,0.493980165,0.506019835,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,0
151,11,14,7,29,22,21,22,19,19,7,13,9,26,9,19,39,9,7,4,23,12,6,6,18,11,18,21,5,180,22,21,113,17,49,55,19,3160.5,212.4091612,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.8701782,253.8748169,0.935259044,0.893395722,0.935228705,-2.576319456,-0.691416502,0,0.002378512,0.000356198,0.00158843,0.99567686,0.002942975,0.000595868,0.002473554,0.993987603,0.168257025,0.16807438,0.168324793,0.495343802,0.333744628,0.335306612,0.330942149,6.61E-06,0.331369421,0.335601653,0.333015702,1.32E-05,0.000119008,0.000187603,0.000869421,0.998823967,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,162.0419861,190.600598,0.874672244,0.328763123,0.730192782,-1.404376499,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,18,0.054105485,0.051452313,0.308168882,0.049681008,0.057497185,0.057250553,0.010120346,0.015860841,0.015650453,4.200568633,3.493785546,3.539497946,0.074599387,2,0,0,1,0,2,2,0,0,254,0,0,194,207,285,258,0,0,0,0,0,0,0,0,0,0,0,0.39243719,0.60756281,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
152,15,36,11,90,31,16,36,15,18,10,44,12,96,38,78,77,21,15,4,15,28,17,8,10,8,26,21,8,25,23,22,141,18,91,22,26,22876,1060.371707,2,1,3,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,249.3853607,249.1226044,0.924395978,0.88246721,0.924347222,-2.494360685,-3.847766161,0,0.013081818,0,0.002873554,0.984044628,0.016092562,0,0.004061983,0.979845455,0.173382645,0.171195041,0.172190083,0.483232231,0.343131405,0.3296,0.327263636,4.96E-06,0.333687603,0.333607438,0.332704959,0,0.000479339,0,0.001483471,0.99803719,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,126.120191,138.3702336,0.807870861,0.325935551,0.593969651,-1.402768942,-139.3543671,1100,1,1100,1,1100,3,1100,1,1100,1,1100,1,1100,13,0.07998162,0.078687536,0.321324538,0.051512621,0.082745707,0.082839194,0.024307288,0.075692689,0.08606733,4.372683815,4.084105468,4.523889563,0.213804746,1,0,0,1,1,1,1,0,0,384,0,0,419,423,406,377,0,0,0,0,0,0,0,0,0,0,0,1.531789256,-0.531789256,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,0
153,10,19,10,32,13,30,6,18,23,5,9,5,4,11,1,30,9,4,7,21,23,6,5,23,12,15,12,314,188,22,19,98,19,40,25,6,3103,208.6518018,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,254.0898438,254.0919342,0.935908556,0.893994689,0.935880661,-2.592843533,-0.639608264,0,0.001881818,0,0.000920661,0.997197521,0.002472727,0,0.002119835,0.995407438,0.167382645,0.167457025,0.167680165,0.497480165,0.33312314,0.335736364,0.331135537,4.96E-06,0.332595041,0.332868595,0.33452314,1.32E-05,0.00014876,9.17E-05,0.00068843,0.999071074,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.875672249,0.328916647,0.644610861,-1.405155695,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,15,0.052858972,0.05037913,0.307452699,0.04965979,0.054981625,0.053129464,0.009952575,0.015860841,0.015775187,4.180226671,3.408120984,3.53847012,0.040400528,1,0,0,1,1,1,1,0,0,233,0,0,213,175,232,238,0,0,0,0,0,0,0,0,0,0,0,0.224560331,0.775439669,0,0,0,0,0,0,0,0,0,13,9,9,9,10,9,13,0,0,active,0
154,4,7,5,21,6,5,4,9,6,2,8,10,9,9,10,13,4,8,1,15,21,2,7,3,3,6,8,4,7,5,5,100,9,32,13,22,3139,209.8233747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.4287872,254.4290009,0.93621248,0.894332409,0.936185062,-2.595442772,-0.551666141,0,0.000446281,0,0.000906612,0.998647107,0.001052066,0,0.002093388,0.996854545,0.167281818,0.16733719,0.167561983,0.497819008,0.334760331,0.335955372,0.329278512,5.79E-06,0.334139669,0.333667769,0.332179339,1.32E-05,0.000146281,0.000110744,0.000635537,0.999107438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.876877308,0.329003259,0.648767731,-1.422853898,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,14,0.050328181,0.049795327,0.3064817,0.049695422,0.053018801,0.051474014,0.009278056,0,0,4.175204961,3.376368924,3.40269019,0.035617529,1,0,0,2,0,1,1,0,0,201,0,0,157,151,198,210,0,0,0,0,0,0,0,0,0,0,0,0.201059504,0.798940496,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
155,26,26,16,94,15,15,5,10,182,4,18,17,37,15,122,90,8,8,8,15,43,11,14,27,17,35,20,8,13,14,6,5,21,100,39,12,1207801,4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.1656036,253.166275,0.932248354,0.890309513,0.932207942,-2.529371023,-1.299251199,0,0.001021488,0,0.004019835,0.994958678,0.001463636,0,0.005613223,0.99292314,0.170066116,0.169906612,0.170615702,0.48941157,0.330506612,0.332157851,0.337330579,4.96E-06,0.333952893,0.33303719,0.333009917,0,0.000328099,0,0.002457851,0.99721405,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,191.2888965,204.2647141,0.865576949,0.327968394,0.740104845,-1.40329142,-76.19628628,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,40,0.060780532,0.059685977,0.312964511,0.05011567,0.064957088,0.070084535,0.014572041,0,0,4.263342361,3.6938746,3.92686006,0.150262249,1,0,0,0,0,1,1,0,0,275,0,0,287,300,280,281,0,0,0,0,0,0,0,0,0,0,0,0.80612314,0.19387686,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,0
156,11,30,8,59,25,30,9,14,14,4,6,17,16,29,29,96,5,7,11,15,48,13,14,26,12,27,20,3,6,18,23,133,10,75,62,9,1962.5,174.8111821,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.2147064,253.2144318,0.933306932,0.891379595,0.93328011,-2.550702572,-1.15188098,0,0.00177438,0,0.003480992,0.994744628,0.001785124,0,0.00541157,0.992803306,0.168892562,0.169146281,0.169855372,0.492105785,0.327823967,0.333797521,0.338375207,3.31E-06,0.334501653,0.33367438,0.331820661,3.31E-06,0,0,0.002056198,0.997943802,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,169.4059464,194.9872299,0.868167387,0.32824294,0.730479658,-1.407597495,-88.25144841,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,32,0.061205029,0.056981856,0.312652672,0.049931751,0.065265959,0.068058528,0.015059692,0.018772735,0.018870843,4.237591797,3.650846109,3.910250452,0.1165344,2,0,0,0,0,2,2,0,0,475,0,0,399,447,497,512,0,0,0,0,0,0,0,0,0,0,0,0.680510744,0.319489256,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
157,11,21,7,77,25,18,10,8,15,4,10,15,33,13,26,64,4,5,6,14,30,5,9,21,12,19,13,7,9,18,14,4,12,83,28,19,3222,216.5096664,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.3099518,253.6131134,0.934427917,0.892503083,0.934404135,-2.563405752,-0.854966104,0,0.00483719,0,0.003440496,0.991722314,0.003786777,0,0.005161983,0.99105124,0.168907438,0.168304959,0.169104959,0.493682645,0.335355372,0.333356198,0.331285124,3.31E-06,0.332186777,0.33658595,0.331227273,0,0.000212397,0,0.00207686,0.997710744,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,144.6082308,193.1258031,0.872190312,0.32853108,0.734722998,-1.413944153,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,27,0.057534163,0.053162792,0.309590806,0.049835321,0.058520998,0.061311914,0.01193418,0.031232557,0.015611438,4.217529642,3.548150676,3.687109359,0.09680342,1,0,0,1,0,1,1,0,0,335,0,0,252,259,342,331,0,0,0,0,0,0,0,0,0,0,0,0.499109917,0.500890083,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
158,18,18,4,80,12,12,13,16,5,15,32,10,30,12,50,90,10,3,7,21,41,7,12,23,13,21,11,7,13,12,7,127,16,74,7,13,3156.5,215.92388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.1020355,253.102005,0.932893455,0.890966415,0.932872474,-2.545511246,-1.248656154,0,0.002239669,0,0.003318182,0.994442149,0.002495041,0,0.004846281,0.992658678,0.169324793,0.169257025,0.170008264,0.491409917,0.329195041,0.33507686,0.33572314,4.96E-06,0.334052066,0.332965289,0.332976033,6.61E-06,6.12E-05,4.13E-06,0.002091736,0.997842975,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,172.1149624,192.1766203,0.866732021,0.328136898,0.722450406,-1.393956075,-86.69391313,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,29,0.060531629,0.056854396,0.312356667,0.050003702,0.066221565,0.066412232,0.014683537,0.018068113,0.018144116,4.246860854,3.62669798,3.928738993,0.125560588,2,0,0,1,1,2,2,0,0,280,0,0,264,267,296,281,0,0,0,0,0,0,0,0,0,0,0,0.748860331,0.251139669,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
159,12,22,8,36,12,6,8,10,11,4,7,5,17,7,12,32,5,5,4,16,15,8,6,7,8,8,11,168,167,8,17,101,8,41,10,6,3201.5,212.0660154,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253.791275,253.8040314,0.935530305,0.893701792,0.935498953,-2.591803074,-0.748447955,0,0.003575207,0,0.000328099,0.996096694,0.004594215,0,0.000689256,0.994716529,0.167857851,0.16742562,0.167453719,0.49726281,0.340833884,0.333591736,0.325569421,4.96E-06,0.324094215,0.33728595,0.33861157,8.26E-06,8.26E-05,0,0.000180992,0.999736364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,101.3245027,155.5293792,0.873842952,0.328841587,0.621042459,-1.420804214,0,1100,1,1100,1,1100,4,1100,1,1100,1,1100,1,1100,20,0.054467418,0.052198972,0.308000773,0.049732211,0.056585453,0.05361508,0.010803989,0.027883925,0.025589771,4.186803232,3.440714837,3.735727721,0.043494665,2,0,0,2,1,2,2,0,0,241,0,0,232,195,235,240,0,0,0,0,0,0,0,0,0,0,0,0.241718182,0.758281818,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
160,13,20,6,39,8,14,21,16,14,5,11,6,2,7,15,7,7,9,4,22,27,6,7,8,11,13,18,7,227,27,22,147,17,33,3,12,3939,234.7939372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.0752411,253.8054657,0.935002804,0.893079162,0.934982002,-2.586138725,-0.886206627,0,0.001539669,0,0.000449587,0.998010744,0.004545455,0,0.000885124,0.994569421,0.168287603,0.167586777,0.167742975,0.496382645,0.342276033,0.333260331,0.324459504,4.13E-06,0.327475207,0.335966942,0.336531405,2.64E-05,0.000224793,3.14E-05,0.000256198,0.999487603,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,175.273133,0.871942677,0.328678758,0.639091566,-1.41676849,0,1100,1,1100,1,1100,5,1100,1,1100,1,1100,1,1100,25,0.05395844,0.052698317,0.308895922,0.049723098,0.058478454,0.055595455,0.01127972,0.002552196,0.017450318,4.19869349,3.493710876,3.833479623,0.055613558,2,0,0,2,2,2,2,0,0,284,0,0,244,240,285,282,0,0,0,0,0,0,0,0,0,0,0,0.326197521,0.673802479,0,0,0,0,0,0,0,0,0,13,9,11,9,10,9,13,0,0,inactive,1
161,13,20,4,23,10,8,19,14,19,7,15,8,17,11,8,25,13,4,4,25,22,7,7,16,7,7,15,270,159,20,31,156,16,26,2,5,4533,251.2792184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.6771545,253.977478,0.934671402,0.892762542,0.934644878,-2.582585096,-0.977496684,0,0.003126446,0.000320661,0.000487603,0.996065289,0.00253719,0.000656198,0.001028099,0.995778512,0.168375207,0.167873554,0.16778595,0.495965289,0.338326446,0.336895868,0.324772727,4.96E-06,0.329976033,0.333633884,0.336373554,1.65E-05,0.000204132,0.000222314,0.000366942,0.999206612,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,127.3010182,193.2657433,0.870660692,0.328597639,0.631898911,-1.423232952,0,1100,1,1100,1,1100,7,1100,1,1100,1,1100,1,1100,18,0.055741769,0.052106041,0.309224934,0.049799727,0.059515748,0.056177994,0.011351153,0.02034642,0.000721267,4.205147627,3.529189129,3.895781607,0.063305993,2,0,0,2,2,2,2,0,0,266,0,0,250,267,287,288,0,0,0,0,0,0,0,0,0,0,0,0.372757851,0.627242149,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
162,10,20,8,35,18,14,17,17,18,5,11,6,17,10,16,30,9,5,8,16,14,6,6,12,14,16,8,206,222,16,20,145,22,37,7,8,3245,214.6518018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.999176,254.0046997,0.935598731,0.893685699,0.935569763,-2.591216326,-0.723605812,0,0.002579339,0,0.000333884,0.997086777,0.0038,0,0.000790909,0.995409091,0.167907438,0.167457025,0.167464463,0.497171074,0.338869421,0.335615702,0.325510744,4.13E-06,0.324780992,0.336076033,0.33912314,1.98E-05,0.000193388,6.20E-05,0.000304132,0.999440496,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,109.5361751,0,0.874225355,0.328837461,0.617936788,-1.430289411,0,1100,1,1100,1,1100,4,1100,1,1100,1,1100,1,1100,17,0.053366208,0.051119348,0.307764879,0.049742481,0.056459535,0.05349191,0.010404199,0.017289508,0.015884187,4.186525486,3.442185938,3.742267934,0.04384096,2,0,0,2,1,2,2,0,0,237,0,0,221,204,247,236,0,0,0,0,0,0,0,0,0,0,0,0.248132231,0.751867769,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
163,19,28,12,79,17,40,10,15,14,7,23,16,19,13,52,92,6,5,8,16,43,12,15,22,9,23,16,4,6,11,18,125,21,100,4,11,3222.5,215.92388,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.0158386,253.0169067,0.933242261,0.891322374,0.933222055,-2.549435377,-1.175206661,0,0.003361157,0,0.003284298,0.993354545,0.003600826,0,0.00488595,0.991513223,0.169103306,0.16905124,0.169832231,0.492013223,0.332006612,0.330564463,0.337423967,4.96E-06,0.333600826,0.333770248,0.33262562,3.31E-06,5.79E-05,0,0.002031405,0.997910744,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,160.1620968,182.7916601,0.867827694,0.328228279,0.721986847,-1.404168269,-87.7104504,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,31,0.061044465,0.057450036,0.311909091,0.049950471,0.06572373,0.065904424,0.014291508,0.02814967,0.028198568,4.2394174,3.628597675,3.895769633,0.119937742,2,0,0,0,0,2,2,0,0,380,0,0,340,390,388,383,0,0,0,0,0,0,0,0,0,0,0,0.702116529,0.297883471,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
164,7,12,5,20,16,14,4,10,14,5,12,4,14,8,11,11,4,5,4,19,18,3,9,13,9,7,13,318,338,12,9,226,11,14,22,3,3142.5,209.2375883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.3181763,254.3251038,0.936666369,0.894739926,0.936640501,-2.598475695,-0.419357866,0,0.001419008,0.000370248,0.000933884,0.99727686,0.001383471,0.000966116,0.002207438,0.995442975,0.166938843,0.167304132,0.167384298,0.498372727,0.330628926,0.33891157,0.330454545,4.96E-06,0.341401653,0.330134711,0.328427273,3.64E-05,0,0.000165289,0.000547107,0.999287603,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.878555267,0.329110874,0.646507478,-1.428215755,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,22,0.049822772,0.04799449,0.305566914,0.049617176,0.050385418,0.049595204,0.008087577,0.015588021,0.015134051,4.165672698,3.32661531,3.138198068,0.030880289,1,0,0,1,0,1,1,0,0,197,0,0,144,143,199,192,0,0,0,0,0,0,0,0,0,0,0,0.140660331,0.859339669,0,0,0,0,0,0,0,0,0,14,15,11,9,9,9,14,0,0,active,0
165,8,17,2,27,4,5,8,10,7,4,4,4,17,7,25,33,2,3,3,14,26,2,6,5,2,12,11,7,311,6,18,128,14,40,37,12,3208.5,213.2375883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.9456177,253.9554901,0.935576081,0.893648803,0.935546994,-2.58682251,-0.698399186,0,0.002096694,0.000250413,0.000392562,0.997260331,0.00237686,0.000509091,0.000777686,0.996336364,0.16771157,0.16782562,0.167667769,0.496795041,0.334043802,0.338778512,0.327172727,4.96E-06,0.329257851,0.334297521,0.336434711,9.92E-06,5.04E-05,0.00012562,0.000361983,0.999461983,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,132.8935335,179.2429149,0.874727261,0.328828011,0.668957339,-1.402935419,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,18,0.053881972,0.05139035,0.307907265,0.04973097,0.057633093,0.054838473,0.011157654,0.018280776,0.017748261,4.190589398,3.444588482,3.628259584,0.053879038,2,0,0,1,2,2,2,0,0,255,0,0,222,233,253,267,0,0,0,0,0,0,0,0,0,0,0,0.30527438,0.69472562,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
166,15,9,12,59,13,14,10,12,18,5,17,16,26,2,23,52,9,10,6,17,44,8,11,18,13,28,26,6,3,23,14,7,20,65,7,14,1207801,4396,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,253.3891296,253.3998871,0.934399664,0.892465472,0.934364021,-2.567548037,-0.903800845,0,0.004466942,0,0.002024793,0.993508264,0.005541322,0,0.003186777,0.991271901,0.168857025,0.168361157,0.168666116,0.494115702,0.336613223,0.33302314,0.330358678,4.96E-06,0.332756198,0.333490909,0.333746281,6.61E-06,0.000434711,0.000249587,0.001419835,0.997895868,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,144.1462555,173.291085,0.871552118,0.328521383,0.724958411,-1.405575015,0,1100,1,1100,1,1100,6,1100,1,1100,1,1100,1,1100,25,0.058049117,0.054703174,0.310073728,0.049877942,0.057533184,0.061804376,0.012628409,0.027960903,0.02684403,4.21727584,3.568423631,3.770936326,0.089478027,1,0,0,0,1,1,1,0,0,349,0,0,300,291,365,350,0,0,0,0,0,0,0,0,0,0,0,0.487298347,0.512701653,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
167,14,18,11,70,14,17,9,9,11,2,19,21,24,8,14,53,1,2,2,12,40,7,15,15,4,29,13,6,7,9,53,134,28,98,19,16,1971,171.8822498,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.5524292,253.5582123,0.934195101,0.8923859,0.934166551,-2.564373493,-0.977286756,0,0.002115702,0,0.002179339,0.995704959,0.002538843,0,0.003409091,0.994052066,0.168627273,0.168502479,0.168961983,0.493908264,0.331467769,0.333242975,0.335284298,4.96E-06,0.33261405,0.333171901,0.33421405,0,0.000133058,6.94E-05,0.001235537,0.998561983,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,163.9539116,195.7531961,0.870787858,0.328501013,0.723547129,-1.387451141,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,19,0.058391485,0.054783492,0.310913657,0.049905838,0.062925598,0.06286278,0.013609179,0.01574402,0.01547084,4.220339215,3.563761394,3.825998874,0.093063214,3,0,0,0,1,3,3,0,0,372,0,0,274,301,346,349,0,0,0,0,0,0,0,0,0,0,0,0.56381405,0.43618595,0,0,0,0,0,0,0,0,0,12,14,13,9,9,9,12,0,0,active,1
168,13,6,6,47,15,18,15,10,17,6,14,9,31,7,19,43,6,9,8,10,21,5,7,14,11,21,22,14,3,22,12,10,21,74,14,13,1207801,4396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.2166748,253.9681702,0.935585439,0.893668413,0.935567856,-2.579063654,-0.609499156,0,0.001346281,0,0.001842975,0.996810744,0.003704959,0,0.002640496,0.993654545,0.168277686,0.167733058,0.168244628,0.495744628,0.335975207,0.332209917,0.331810744,4.13E-06,0.329054545,0.336561157,0.334384298,0,0.000161157,0,0.000977686,0.998861157,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,186.909412,0.875843803,0.328833057,0.734495404,-1.40255516,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,21,0.051693446,0.050551481,0.307369892,0.049711432,0.056051573,0.055873726,0.0099689,0,0.015969736,4.194326328,3.463881151,3.445507165,0.069019716,1,0,0,0,0,1,1,0,0,233,0,0,187,213,235,219,0,0,0,0,0,0,0,0,0,0,0,0.350852893,0.649147107,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,0
